                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    314,                 1.0415,                 1.0772,                 1.1625,                 1.2195,                 1.3771,                 1.1625,                0.70231,                0.56585,                0.63356,                0.42881,                 1.1335,                 1.0548,                 1.1925,                 1.2565,                  1.324,                 1.1865,              0.0038224,              0.0038224,              0.0038224
                    315,                 1.0461,                 1.0691,                 1.1685,                 1.2216,                 1.3771,                 1.1701,                0.70226,                0.56416,                0.63355,                0.42874,                 1.1335,                 1.0545,                 1.1925,                 1.2565,                 1.3237,                 1.1864,              0.0038026,              0.0038026,              0.0038026
                    316,                 1.0455,                  1.065,                 1.1623,                 1.2211,                 1.3622,                 1.1619,                 0.7025,                0.56422,                0.63377,                0.42883,                 1.1335,                 1.0543,                 1.1925,                 1.2562,                 1.3237,                  1.186,              0.0037828,              0.0037828,              0.0037828
                    317,                 1.0466,                 1.0664,                 1.1631,                 1.2214,                 1.3642,                 1.1623,                0.70723,                0.56281,                0.63392,                0.42882,                 1.1336,                  1.054,                 1.1925,                 1.2563,                 1.3235,                 1.1862,               0.003763,               0.003763,               0.003763
                    318,                 1.0438,                 1.0544,                 1.1597,                 1.2213,                 1.3568,                 1.1613,                0.70789,                0.56286,                0.63404,                0.42895,                 1.1336,                 1.0538,                 1.1925,                 1.2561,                 1.3236,                 1.1861,              0.0037432,              0.0037432,              0.0037432
                    319,                 1.0332,                 1.0455,                 1.1557,                 1.2051,                 1.3456,                 1.1561,                0.70952,                0.56199,                 0.6341,                0.42899,                 1.1336,                 1.0535,                 1.1924,                 1.2562,                 1.3233,                 1.1859,              0.0037234,              0.0037234,              0.0037234
                    320,                 1.0431,                 1.0633,                 1.1657,                  1.217,                 1.3584,                 1.1684,                0.70332,                0.56571,                0.63418,                0.42899,                 1.1335,                 1.0533,                 1.1923,                 1.2561,                 1.3236,                 1.1859,              0.0037036,              0.0037036,              0.0037036
                    321,                 1.0405,                 1.0511,                 1.1605,                 1.2193,                 1.3561,                 1.1624,                0.71121,                0.56106,                0.63429,                0.42912,                 1.1336,                 1.0531,                 1.1924,                 1.2562,                 1.3236,                 1.1858,              0.0036838,              0.0036838,              0.0036838
                    322,                 1.0344,                 1.0487,                 1.1582,                 1.2169,                 1.3455,                 1.1608,                0.71219,                0.56078,                0.63438,                0.42929,                 1.1335,                 1.0528,                 1.1923,                 1.2561,                 1.3231,                 1.1857,               0.003664,               0.003664,               0.003664
                    323,                 1.0421,                  1.054,                 1.1631,                 1.2221,                  1.356,                 1.1654,                0.71649,                0.55927,                0.63462,                0.42943,                 1.1335,                 1.0525,                 1.1923,                 1.2561,                 1.3234,                 1.1855,              0.0036442,              0.0036442,              0.0036442
                    324,                 1.0378,                 1.0569,                 1.1628,                 1.2177,                 1.3644,                 1.1683,                0.71718,                0.55837,                0.63489,                0.42964,                 1.1335,                 1.0522,                 1.1923,                 1.2559,                 1.3235,                 1.1856,              0.0036244,              0.0036244,              0.0036244
                    325,                 1.0281,                  1.037,                 1.1546,                 1.2109,                 1.3351,                  1.161,                0.71867,                 0.5584,                0.63504,                0.42996,                 1.1335,                  1.052,                 1.1922,                 1.2564,                 1.3229,                 1.1859,              0.0036046,              0.0036046,              0.0036046
                    326,                  1.044,                 1.0492,                 1.1643,                 1.2169,                 1.3484,                 1.1664,                0.71968,                0.55896,                0.63551,                0.43023,                 1.1334,                 1.0517,                 1.1922,                 1.2563,                 1.3233,                 1.1858,              0.0035848,              0.0035848,              0.0035848
                    327,                 1.0451,                   1.06,                 1.1612,                  1.222,                 1.3609,                 1.1656,                0.72216,                0.55839,                0.63564,                0.43025,                 1.1333,                 1.0515,                  1.192,                 1.2563,                 1.3232,                 1.1859,               0.003565,               0.003565,               0.003565
                    328,                 1.0378,                 1.0466,                 1.1605,                 1.2155,                 1.3552,                 1.1635,                0.72209,                0.55856,                0.63583,                0.43027,                 1.1332,                 1.0513,                  1.192,                 1.2561,                 1.3233,                 1.1856,              0.0035452,              0.0035452,              0.0035452
                    329,                 1.0419,                 1.0495,                  1.161,                 1.2259,                 1.3615,                 1.1623,                 0.7209,                0.55892,                0.63606,                0.43047,                 1.1332,                  1.051,                 1.1919,                 1.2563,                  1.323,                 1.1856,              0.0035254,              0.0035254,              0.0035254
                    330,                 1.0349,                 1.0422,                 1.1549,                 1.2197,                 1.3369,                 1.1615,                0.71905,                0.56055,                0.63626,                0.43054,                 1.1333,                 1.0507,                  1.192,                 1.2557,                 1.3235,                 1.1853,              0.0035056,              0.0035056,              0.0035056
                    331,                 1.0305,                 1.0383,                 1.1549,                 1.2108,                 1.3434,                 1.1576,                0.71485,                0.56333,                0.63641,                0.43058,                 1.1333,                 1.0507,                 1.1919,                 1.2555,                 1.3236,                  1.185,              0.0034858,              0.0034858,              0.0034858
                    332,                 1.0308,                 1.0361,                  1.155,                 1.2104,                 1.3388,                 1.1562,                0.71523,                0.56357,                0.63673,                0.43062,                 1.1334,                 1.0504,                 1.1919,                 1.2562,                 1.3223,                 1.1853,               0.003466,               0.003466,               0.003466
                    333,                  1.029,                 1.0361,                  1.157,                 1.1977,                 1.3356,                 1.1565,                0.71222,                0.56442,                0.63668,                0.43066,                 1.1334,                 1.0502,                  1.192,                 1.2564,                 1.3219,                 1.1856,              0.0034462,              0.0034462,              0.0034462
